store_id,model_id,forecast_units,current_stock,target_stock,stock_gap,recommended_units,allocated_units,allocation_value,protected_sales_value,lost_sale_value,unfilled_demand_units,unfilled_demand_value,priority_score,price_band,store_price_band_fit,avg_event_multiplier,lifecycle_factor,city,eol_status,allocation_status,reason,price
BLR08,MOD041,0.35275,0.0,0.5039285714285714,0.5039285714285714,0,0,0,0.0,5223.0568109375,0.35275,12875.375,8376.351107142858,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
TUM01,MOD037,0.4394410714285715,0.0,0.6277729591836735,0.6277729591836735,0,0,0,0.0,7106.391153505103,0.4394410714285715,14062.114285714288,8316.736163265306,Mid-range,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,32000
BLR06,MOD029,0.4606103571428572,0.0,0.6580147959183674,0.6580147959183674,0,0,0,0.0,6767.964645321928,0.4606103571428572,13357.70035714286,8312.306107959186,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,29000
BLR02,MOD041,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,8311.050000000001,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
BLR08,MOD044,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,8311.050000000001,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
TUM01,MOD028,0.518809375,0.0,0.7411562500000001,0.7411562500000001,0,0,0,0.0,8290.225561707033,0.518809375,14526.6625,8217.940500000002,Mid-range,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,28000
BLR03,MOD049,0.4594680555555555,0.0,0.6563829365079364,0.6563829365079364,0,0,0,0.0,6649.993163394094,0.4594680555555555,19297.65833333333,8187.72075,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,42000
BLR03,MOD043,0.3593982142857143,0.0,0.5134260204081632,0.5134260204081632,0,0,0,0.0,5198.974826378348,0.3593982142857143,12578.9375,8183.497339285715,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
BLR08,MOD047,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4777.500000000001,0.35000000000000003,18200.0,8166.600000000002,Flagship,1.2,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,52000
MAN02,MOD031,0.5474876785714287,0.0,0.7821252551020409,0.7821252551020409,0,0,0,0.0,8572.642884163415,0.5474876785714287,14234.679642857145,8052.761626530614,Mid-range,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,26000
BEL01,MOD042,0.8279050324675323,1.0,1.1827214749536175,0.18272147495361746,0,0,0,0.0,0.0,0.0,0.0,7984.928455473083,Mid-range,1.0,1.0,1.0,Belgaum,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,38000
KAL01,MOD028,0.5032660714285715,0.0,0.718951530612245,0.718951530612245,0,0,0,0.0,7800.923550455361,0.5032660714285715,14091.450000000003,7971.734571428573,Mid-range,1.0,1.0,0.55,Kalaburagi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,28000
KOP01,MOD025,0.5733017857142857,0.0,0.8190025510204081,0.8190025510204081,0,0,0,0.0,8677.018350084185,0.5733017857142857,13759.242857142857,7902.719415306123,Upper-mid,1.0,1.0,0.55,Koppal,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,24000
BLR07,MOD046,0.3512982142857143,0.0,0.5018545918367348,0.5018545918367348,0,0,0,0.0,4627.891326012436,0.3512982142857143,17564.910714285714,7881.626364795918,Flagship,1.2,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,50000
BLR02,MOD046,0.35095,0.0,0.5013571428571428,0.5013571428571428,0,0,0,0.0,4618.7213437499995,0.35095,17547.5,7873.813928571429,Flagship,1.2,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,50000
BLR06,MOD046,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4593.750000000001,0.35000000000000003,17500.0,7852.500000000002,Flagship,1.2,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,50000
CHI01,MOD024,2.346496753246753,3.0,3.3521382189239333,0.35213821892393327,0,0,0,0.0,0.0,0.0,0.0,7592.1,Budget,1.0,1.0,1.0,Chitradurga,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,14000
BEL01,MOD044,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Belgaum,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
HUB02,MOD041,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
HUB02,MOD044,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
KAL01,MOD041,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Kalaburagi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
MAN02,MOD044,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
MYS02,MOD041,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
SHI01,MOD044,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Shivamogga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
TUM01,MOD041,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
TUM02,MOD041,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
TUM02,MOD044,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
UDU01,MOD041,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7555.500000000001,Mid-range,1.0,1.0,0.55,Udupi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
MYS01,MOD040,0.36478857142857146,0.0,0.5211265306122449,0.5211265306122449,0,0,0,0.0,5356.095749257143,0.36478857142857146,12767.6,7551.123428571429,Mid-range,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
MYS01,MOD034,0.4537125,0.0,0.6481607142857143,0.6481607142857143,0,0,0,0.0,6628.5320515312505,0.4537125,12703.95,7513.478999999999,Mid-range,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,28000
SHI01,MOD038,0.37662916666666674,0.0,0.5380416666666668,0.5380416666666668,0,0,0,0.0,5464.753111814671,0.37662916666666674,12617.077083333335,7462.099875000001,Mid-range,1.0,1.0,0.55,Shivamogga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,33500
MYS01,MOD008,3.218369318181818,4.0,4.597670454545454,0.5976704545454536,0,0,0,0.0,0.0,0.0,0.0,7396.17187499999,Keypad,1.0,1.0,1.0,Mysore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,7500
BLR03,MOD037,0.3524125,0.0,0.5034464285714286,0.5034464285714286,0,0,0,0.0,4570.36018175,0.3524125,11277.2,7336.624114285715,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,32000
BLR08,MOD051,0.8388068181818181,1.0,1.1982954545454543,0.19829545454545427,0,0,0,0.0,0.0,0.0,0.0,7308.178977272718,Flagship,1.2,1.0,1.0,Bangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,45500
BLR06,MOD037,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4508.000000000001,0.35000000000000003,11200.000000000002,7286.400000000001,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,32000
DAV02,MOD037,0.40450580357142857,0.0,0.5778654336734694,0.5778654336734694,0,0,0,0.0,6021.39798052519,0.40450580357142857,12944.185714285713,7272.783202040815,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,32000
DAV02,MOD026,0.5399951785714285,0.0,0.7714216836734693,0.7714216836734693,0,0,0,0.0,8018.856804210698,0.5399951785714285,13499.879464285714,7255.220934948979,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,25000
BEL01,MOD043,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4930.625000000001,0.35000000000000003,12250.000000000002,7245.0,Mid-range,1.0,1.0,0.55,Belgaum,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
HUB01,MOD040,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4930.625000000001,0.35000000000000003,12250.000000000002,7245.0,Mid-range,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
HUB01,MOD043,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4930.625000000001,0.35000000000000003,12250.000000000002,7245.0,Mid-range,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
MAN02,MOD043,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4930.625000000001,0.35000000000000003,12250.000000000002,7245.0,Mid-range,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
MYS01,MOD043,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4930.625000000001,0.35000000000000003,12250.000000000002,7245.0,Mid-range,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
TUM02,MOD043,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4930.625000000001,0.35000000000000003,12250.000000000002,7245.0,Mid-range,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
TUM02,MOD030,1.5528287337662336,2.0,2.218326762523191,0.21832676252319105,0,0,0,0.0,0.0,0.0,0.0,7204.783163265306,Mid-range,1.0,1.0,1.0,Tumkur,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,30000
DAV01,MOD041,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7177.725,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
DAV01,MOD044,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7177.725,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
DAV02,MOD041,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7177.725,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
DAV02,MOD044,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,5141.937500000001,0.35000000000000003,12775.000000000002,7177.725,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
BLR05,MOD050,0.3880936607142858,0.0,0.5544195153061225,0.5544195153061225,0,0,0,0.0,4913.869494500821,0.3880936607142858,16882.074241071434,7162.822927997451,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,43500
BLR01,MOD055,1.1265508928571433,1.0,1.6093584183673475,0.6093584183673475,0,0,0,0.0,12148.885714285754,0.12655089285714327,15186.107142857192,7110.481512244905,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,120000
MAN02,MOD038,0.35633307226771094,0.0,0.5090472460967299,0.5090472460967299,0,0,0,0.0,4891.644779542004,0.35633307226771094,11937.157920968317,7059.976256115548,Mid-range,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,33500
KAL01,MOD027,2.272696969696969,3.0,3.246709956709956,0.2467099567099562,0,0,0,0.0,0.0,0.0,0.0,7055.904761904749,Mid-range,1.0,1.0,1.0,Kalaburagi,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,26000
HOS01,MOD034,0.42373258928571433,0.0,0.6053322704081633,0.6053322704081633,0,0,0,0.0,5781.487692573382,0.42373258928571433,11864.5125,7017.011678571429,Mid-range,1.0,1.0,0.55,Hassan,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,28000
KOP01,MOD038,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4719.312500000001,0.35000000000000003,11725.000000000002,6934.5,Mid-range,1.0,1.0,0.55,Koppal,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,33500
MYS01,MOD038,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4719.312500000001,0.35000000000000003,11725.000000000002,6934.5,Mid-range,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,33500
TUM02,MOD038,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4719.312500000001,0.35000000000000003,11725.000000000002,6934.5,Mid-range,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,33500
DAV02,MOD035,0.4237722321428572,0.0,0.6053889030612246,0.6053889030612246,0,0,0,0.0,5989.089872923576,0.4237722321428572,12289.394732142859,6904.884211645409,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,29000
DAV01,MOD040,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4930.625000000001,0.35000000000000003,12250.000000000002,6882.75,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
DAV01,MOD043,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4930.625000000001,0.35000000000000003,12250.000000000002,6882.75,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
DAV02,MOD040,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4930.625000000001,0.35000000000000003,12250.000000000002,6882.75,Mid-range,0.95,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,35000
CHI01,MOD047,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4777.500000000001,0.35000000000000003,18200.0,6805.500000000002,Flagship,1.0,1.0,0.55,Chitradurga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,52000
HOS01,MOD047,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4777.500000000001,0.35000000000000003,18200.0,6805.500000000002,Flagship,1.0,1.0,0.55,Hassan,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,52000
HUB01,MOD047,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4777.500000000001,0.35000000000000003,18200.0,6805.500000000002,Flagship,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,52000
HUB02,MOD047,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4777.500000000001,0.35000000000000003,18200.0,6805.500000000002,Flagship,1.0,1.0,0.55,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,52000
KAL01,MOD047,0.35000000000000003,0.0,0.5000000000000001,0.5000000000000001,0,0,0,0.0,4777.500000000001,0.35000000000000003,18200.0,6805.500000000002,Flagship,1.0,1.0,0.55,Kalaburagi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,52000
